nivel_carrera,simoleons,nivel_habilidad,num_amigos,tiene_pareja,num_mascotas,horas_ocio,num_hijos,nivel_social,horas_trabajo,nivel_fitness,tiene_enemigos,moodlets_positivos,moodlets_negativos,num_logros,aspiracion,rasgo,carrera,etapa_vida,tipo_hogar,mundo,animo_score,feliz
8,49956,4,0,1,2,12.7,4,8,6.7,2,1,5,9,42,Naturaleza,Perezoso,Derecho,Adolescente,Casa_Propia,Windenburg,59.4,0
3,62129,4,5,1,4,1.8,2,5,11.1,0,1,4,2,30,Familia,Sociable,Tecnología,Adolescente,Departamento,Willow_Creek,66.4,0
8,35964,2,10,0,1,10.4,4,9,9.9,0,1,5,5,17,Familia,Alegre,Tecnología,Adolescente,Casa_Propia,Oasis_Springs,64.1,0
6,98502,8,14,1,2,13.2,2,1,5.3,1,0,4,5,44,Conocimiento,Creativo,Derecho,Adulto_Mayor,Casa_Familiar,Windenburg,100.0,1
5,43132,0,4,0,4,10.0,1,3,9.3,10,0,6,10,34,Familia,Bromista,Medicina,Adulto_Joven,Compartido,Del_Sol_Valley,64.0,0
3,59615,8,14,1,1,13.3,3,5,1.8,4,1,1,1,16,Amor,Ambicioso,Medicina,Adulto_Joven,Casa_Propia,Pleasantview,71.0,1
3,53647,6,6,1,3,10.1,5,6,10.9,3,1,2,3,3,Fama,Alegre,Tecnología,Adulto,Compartido,Windenburg,66.8,0
4,96007,4,12,0,2,13.8,2,6,6.2,5,1,0,9,1,Atletismo,Artístico,Educación,Adolescente,Casa_Propia,Windenburg,15.3,0
7,61225,8,2,1,1,13.5,2,7,9.5,6,0,3,2,3,Fama,Artístico,Medicina,Adulto_Mayor,Casa_Familiar,Pleasantview,78.7,1
5,9960,10,6,0,0,8.8,4,5,6.3,6,1,0,3,31,Amor,Alegre,Educación,Adulto,Casa_Propia,Windenburg,85.9,1
1,85719,4,4,1,4,8.4,5,8,7.4,5,0,7,7,27,Conocimiento,Alegre,Atletismo,Adolescente,Departamento,Pleasantview,78.8,1
1,4358,5,13,0,0,12.6,5,6,4.7,8,0,4,0,1,Familia,Alegre,Derecho,Adulto,Casa_Familiar,San_Myshuno,69.1,0
3,52618,4,14,1,0,10.8,5,10,2.0,8,0,5,3,49,Conocimiento,Alegre,Educación,Adulto_Joven,Compartido,Willow_Creek,94.6,1
6,35716,5,0,0,2,8.4,1,1,6.2,5,0,7,5,10,Conocimiento,Perezoso,Ingeniería,Adolescente,Compartido,Pleasantview,38.9,0
4,48213,3,8,1,0,10.0,1,7,11.8,8,0,2,1,2,Amor,Creativo,Ingeniería,Adulto_Mayor,Compartido,Pleasantview,75.7,1
10,84150,5,12,1,4,1.0,4,9,0.4,1,0,1,2,21,Conocimiento,Perezoso,Arte,Adolescente,Compartido,Oasis_Springs,76.1,1
3,10932,0,15,1,3,13.4,4,1,4.2,9,0,4,10,9,Amor,Creativo,Ingeniería,Niño,Casa_Propia,Willow_Creek,51.6,0
5,5145,8,16,1,0,6.0,3,3,1.2,7,0,8,7,47,Creatividad,Ermitaño,Arte,Adulto_Joven,Departamento,Oasis_Springs,65.8,0
4,90191,1,16,1,4,1.3,4,3,8.3,9,1,1,0,11,Familia,Artístico,Derecho,Adulto_Joven,Casa_Familiar,Del_Sol_Valley,70.9,1
3,25304,10,2,1,3,5.3,4,5,3.9,5,0,1,8,16,Familia,Ambicioso,Arte,Niño,Casa_Familiar,Del_Sol_Valley,66.4,0
9,44279,4,13,1,3,7.2,1,6,11.8,2,1,10,4,34,Atletismo,Sociable,Educación,Adulto,Compartido,San_Myshuno,80.6,1
3,98504,7,17,1,1,14.0,3,9,2.1,5,0,6,3,36,Creatividad,Alegre,Arte,Adolescente,Casa_Familiar,Oasis_Springs,100.0,1
1,72550,0,11,0,4,8.4,3,4,5.6,7,1,9,3,21,Fama,Alegre,Tecnología,Niño,Casa_Familiar,Pleasantview,76.1,1
6,64133,3,19,0,0,0.6,4,8,11.8,8,1,3,5,12,Riqueza,Perezoso,Medicina,Adulto_Joven,Departamento,Oasis_Springs,36.3,0
7,809,10,17,0,4,1.0,1,9,2.4,3,0,7,2,25,Creatividad,Alegre,Derecho,Niño,Compartido,Pleasantview,91.8,1
5,39372,5,20,0,1,5.7,3,8,1.4,9,0,1,1,44,Riqueza,Artístico,Atletismo,Adulto,Casa_Familiar,Pleasantview,80.4,1
5,52040,4,19,0,0,12.1,2,10,7.9,7,1,10,2,28,Creatividad,Sociable,Arte,Niño,Casa_Propia,Willow_Creek,81.2,1
9,7878,3,0,1,0,5.0,3,9,0.9,3,1,8,7,13,Fama,Creativo,Educación,Adulto_Joven,Casa_Familiar,San_Myshuno,67.8,0
4,64721,7,8,1,0,13.8,1,4,4.8,5,0,10,3,21,Creatividad,Perezoso,Tecnología,Niño,Departamento,San_Myshuno,75.0,1
7,75549,7,18,0,0,0.2,5,10,3.4,7,0,5,6,4,Fama,Perezoso,Derecho,Adolescente,Departamento,Windenburg,70.3,1
9,36838,5,1,1,2,7.7,2,10,5.9,2,1,0,2,3,Conocimiento,Artístico,Negocios,Adulto_Mayor,Departamento,Willow_Creek,53.7,0
4,92538,10,1,1,1,13.7,0,1,1.1,8,0,5,1,48,Familia,Creativo,Arte,Adulto,Departamento,San_Myshuno,94.0,1
6,93418,6,5,0,2,6.8,1,10,10.6,0,1,3,8,30,Conocimiento,Perezoso,Negocios,Adulto_Joven,Departamento,Del_Sol_Valley,60.3,0
4,74180,9,7,0,0,7.1,1,10,0.9,2,0,5,10,24,Creatividad,Bromista,Arte,Niño,Compartido,Windenburg,53.8,0
7,31491,5,13,0,4,4.5,2,9,11.0,10,0,8,3,45,Naturaleza,Ambicioso,Arte,Adolescente,Casa_Familiar,San_Myshuno,74.8,1
6,11729,5,11,0,2,11.2,3,10,9.6,6,1,2,9,44,Fama,Bromista,Educación,Adolescente,Departamento,Del_Sol_Valley,60.5,0
9,69731,6,15,0,2,13.0,0,9,10.1,3,0,5,7,2,Creatividad,Artístico,Derecho,Adulto_Joven,Casa_Propia,San_Myshuno,88.1,1
3,53233,3,4,0,0,6.0,2,2,8.6,10,1,4,3,11,Naturaleza,Sociable,Educación,Adolescente,Casa_Familiar,Del_Sol_Valley,61.8,0
2,71772,8,10,1,1,12.8,0,1,11.7,2,0,7,4,6,Creatividad,Ermitaño,Negocios,Adulto_Mayor,Departamento,Willow_Creek,62.5,0
5,40337,4,7,0,0,2.0,2,3,9.6,8,0,6,7,23,Familia,Ermitaño,Tecnología,Adulto,Compartido,Willow_Creek,50.1,0
7,15353,2,18,1,1,9.4,2,1,5.1,7,1,7,7,6,Naturaleza,Creativo,Medicina,Adolescente,Departamento,Willow_Creek,57.1,0
3,90414,3,19,1,3,4.3,2,7,9.9,0,0,0,9,5,Conocimiento,Ermitaño,Tecnología,Niño,Casa_Propia,Willow_Creek,54.9,0
10,96331,3,17,1,2,1.5,2,9,11.3,6,0,10,5,16,Familia,Alegre,Medicina,Adulto_Joven,Departamento,Windenburg,81.1,1
6,76255,10,3,1,3,8.6,4,9,10.4,4,0,10,1,2,Creatividad,Creativo,Medicina,Adulto_Joven,Departamento,Del_Sol_Valley,100.0,1
9,2447,3,1,0,0,7.6,5,1,7.6,6,1,3,0,12,Riqueza,Alegre,Ingeniería,Adulto,Casa_Familiar,Willow_Creek,65.9,0
6,80217,2,11,0,1,7.9,0,6,11.0,3,0,0,5,31,Riqueza,Ambicioso,Ingeniería,Adulto_Joven,Compartido,San_Myshuno,51.2,0
4,99592,7,14,1,0,10.3,2,6,6.7,8,1,0,4,19,Conocimiento,Ermitaño,Medicina,Adulto,Compartido,Pleasantview,68.4,0
9,41432,8,17,1,4,6.7,2,6,2.6,9,0,10,7,46,Fama,Perezoso,Medicina,Adulto_Mayor,Casa_Propia,Del_Sol_Valley,87.5,1
2,50303,4,16,1,4,5.3,2,10,2.1,4,1,9,10,17,Amor,Perezoso,Atletismo,Adulto_Joven,Casa_Propia,Windenburg,46.2,0
3,2585,4,5,0,1,10.4,4,2,8.4,4,1,10,9,47,Conocimiento,Alegre,Arte,Adulto,Departamento,Oasis_Springs,56.0,0
8,60188,6,7,0,3,10.1,4,1,4.2,3,1,6,2,29,Familia,Perezoso,Derecho,Adolescente,Casa_Familiar,Oasis_Springs,74.5,1
10,75964,7,19,1,3,7.4,2,8,1.1,1,0,10,10,48,Amor,Sociable,Arte,Adulto_Mayor,Casa_Propia,Del_Sol_Valley,98.5,1
3,20241,1,14,1,1,8.7,3,7,0.8,7,1,6,1,50,Familia,Sociable,Tecnología,Adulto_Joven,Casa_Familiar,Oasis_Springs,77.6,1
6,63369,10,20,1,2,7.1,0,5,1.5,7,0,9,2,8,Creatividad,Ambicioso,Tecnología,Adulto,Casa_Familiar,Pleasantview,91.6,1
5,26157,4,4,1,4,8.8,1,2,9.3,8,0,10,5,41,Naturaleza,Creativo,Ingeniería,Adulto_Mayor,Departamento,Windenburg,67.1,0
8,14234,6,5,0,1,5.6,5,2,0.5,10,0,6,10,45,Atletismo,Ermitaño,Derecho,Adolescente,Casa_Propia,Windenburg,56.7,0
5,2350,0,13,1,2,11.4,3,7,9.3,2,0,4,3,18,Atletismo,Perezoso,Negocios,Niño,Casa_Propia,San_Myshuno,64.6,0
7,75702,6,9,0,1,9.9,2,10,0.0,6,1,3,4,25,Amor,Sociable,Tecnología,Adolescente,Casa_Propia,Oasis_Springs,73.0,1
7,21275,1,20,0,2,10.0,5,10,0.9,4,1,4,1,44,Conocimiento,Alegre,Negocios,Adolescente,Casa_Familiar,Willow_Creek,88.5,1
9,15015,0,0,0,1,13.7,5,3,10.5,1,1,4,6,15,Naturaleza,Bromista,Ingeniería,Niño,Casa_Familiar,Pleasantview,36.7,0
2,96185,10,13,0,0,7.1,0,6,9.9,9,0,3,2,28,Riqueza,Sociable,Medicina,Adulto_Joven,Compartido,Del_Sol_Valley,77.7,1
7,73995,1,20,0,3,13.3,5,6,7.0,9,0,9,2,11,Naturaleza,Sociable,Arte,Adolescente,Casa_Propia,Willow_Creek,91.9,1
2,25767,8,11,1,1,5.5,0,10,2.7,2,1,8,4,14,Conocimiento,Artístico,Ingeniería,Niño,Casa_Familiar,Oasis_Springs,76.1,1
1,71390,5,2,1,0,12.7,0,9,0.6,2,0,2,6,5,Familia,Creativo,Tecnología,Niño,Compartido,Pleasantview,62.4,0
8,50005,2,1,0,0,7.9,0,2,4.6,6,1,6,4,43,Familia,Perezoso,Tecnología,Adolescente,Casa_Familiar,Willow_Creek,46.0,0
4,850,4,8,0,4,8.0,3,7,9.4,2,0,1,5,13,Conocimiento,Bromista,Medicina,Adolescente,Departamento,Pleasantview,62.7,0
8,27093,1,16,0,2,12.2,3,9,6.5,4,1,5,5,50,Creatividad,Sociable,Educación,Adulto_Mayor,Casa_Propia,Oasis_Springs,71.7,1
10,77500,6,14,0,1,13.4,1,3,9.8,9,0,1,0,2,Familia,Alegre,Ingeniería,Adulto,Casa_Familiar,Del_Sol_Valley,81.4,1
2,71930,9,2,1,1,2.8,5,4,8.1,9,0,4,6,0,Amor,Creativo,Educación,Adulto,Casa_Propia,Willow_Creek,59.8,0
5,40825,4,13,1,2,1.8,1,10,10.8,8,0,10,1,20,Atletismo,Alegre,Arte,Adulto,Casa_Propia,Del_Sol_Valley,87.4,1
1,98639,10,19,0,1,10.9,2,4,9.1,6,1,9,3,17,Riqueza,Perezoso,Educación,Adulto_Mayor,Casa_Propia,Windenburg,76.4,1
9,50708,1,13,0,1,5.0,3,1,2.1,9,1,5,3,13,Familia,Ambicioso,Tecnología,Adolescente,Casa_Propia,Del_Sol_Valley,71.5,1
10,1378,10,5,0,2,1.9,5,10,2.6,8,0,9,3,15,Familia,Creativo,Ingeniería,Niño,Compartido,Windenburg,91.1,1
9,96473,8,0,0,4,3.2,3,9,3.6,7,1,10,1,47,Riqueza,Artístico,Derecho,Adulto_Joven,Casa_Propia,Del_Sol_Valley,92.5,1
10,2369,0,11,1,1,4.9,5,1,3.2,0,1,9,1,29,Naturaleza,Creativo,Tecnología,Niño,Casa_Familiar,Windenburg,82.9,1
4,91993,9,15,0,0,10.8,5,5,1.6,7,1,6,1,20,Conocimiento,Ambicioso,Negocios,Adolescente,Casa_Familiar,San_Myshuno,80.6,1
3,7600,0,18,0,2,1.0,3,8,9.5,7,0,4,6,45,Naturaleza,Ermitaño,Arte,Adulto,Casa_Propia,Pleasantview,29.3,0
9,38328,10,15,1,1,7.1,4,1,3.6,4,1,4,3,41,Riqueza,Alegre,Negocios,Adulto_Joven,Casa_Familiar,Del_Sol_Valley,100.0,1
7,5515,7,9,1,3,0.2,2,5,6.1,9,1,0,8,0,Amor,Creativo,Derecho,Adulto,Casa_Propia,Pleasantview,55.3,0
4,70987,2,11,1,3,9.8,4,3,11.3,1,1,2,7,22,Conocimiento,Ambicioso,Atletismo,Adulto_Joven,Departamento,Willow_Creek,67.4,0
3,30741,10,4,0,2,13.5,1,2,3.5,9,0,2,9,25,Amor,Perezoso,Negocios,Adulto_Joven,Compartido,San_Myshuno,30.1,0
1,51357,3,15,1,1,5.0,4,1,7.3,1,0,3,8,28,Creatividad,Creativo,Ingeniería,Adolescente,Casa_Propia,Willow_Creek,68.9,0
1,19064,1,13,0,3,12.9,0,6,6.1,0,1,8,3,44,Familia,Ermitaño,Derecho,Adolescente,Casa_Propia,Pleasantview,72.5,1
7,82238,3,0,0,2,12.4,0,3,10.8,2,0,3,4,40,Amor,Alegre,Tecnología,Adolescente,Casa_Propia,Del_Sol_Valley,83.5,1
3,46303,9,6,1,1,4.9,0,8,11.4,3,0,8,8,31,Familia,Ermitaño,Atletismo,Adulto,Compartido,Windenburg,49.6,0
9,32034,10,3,0,0,2.9,2,9,11.8,1,1,3,2,25,Riqueza,Perezoso,Medicina,Adulto_Mayor,Casa_Propia,Oasis_Springs,35.7,0
9,2369,10,20,1,0,4.6,0,6,2.8,8,1,3,1,21,Amor,Alegre,Tecnología,Niño,Casa_Propia,Willow_Creek,74.7,1
5,47147,6,1,1,4,12.8,3,3,11.2,9,0,1,8,24,Atletismo,Alegre,Atletismo,Adulto_Joven,Casa_Propia,San_Myshuno,65.7,0
3,72568,2,10,1,3,6.0,3,3,10.2,6,1,4,8,6,Naturaleza,Alegre,Medicina,Adulto_Joven,Casa_Familiar,Willow_Creek,64.0,0
2,11329,10,6,1,4,7.0,4,7,6.1,5,1,1,5,6,Amor,Ambicioso,Educación,Adulto_Joven,Casa_Familiar,Windenburg,56.1,0
3,50931,5,19,1,2,2.0,1,8,7.2,8,1,7,8,25,Creatividad,Ambicioso,Medicina,Adolescente,Casa_Familiar,Pleasantview,72.0,1
7,92676,9,4,0,0,3.2,4,2,0.1,5,1,5,8,31,Fama,Artístico,Derecho,Niño,Casa_Propia,Willow_Creek,57.3,0
8,86734,1,19,1,4,13.0,4,4,10.5,10,1,2,3,26,Fama,Ambicioso,Arte,Adolescente,Departamento,Pleasantview,77.3,1
8,90082,2,3,1,3,12.8,5,3,2.8,4,1,7,7,41,Atletismo,Artístico,Ingeniería,Niño,Casa_Familiar,Willow_Creek,72.8,1
10,89680,2,0,0,3,4.1,4,8,6.1,2,0,9,3,3,Conocimiento,Ambicioso,Medicina,Niño,Compartido,Oasis_Springs,64.9,0
7,27678,4,8,0,0,9.8,4,4,8.1,8,0,0,1,42,Creatividad,Ambicioso,Atletismo,Adolescente,Casa_Propia,San_Myshuno,70.8,1
6,16045,9,10,1,0,9.6,0,7,9.7,4,1,2,4,43,Atletismo,Ambicioso,Derecho,Adulto,Casa_Propia,San_Myshuno,69.7,0
4,58339,4,13,0,4,5.9,0,10,9.5,0,1,3,3,4,Atletismo,Ambicioso,Atletismo,Adulto_Mayor,Casa_Familiar,Windenburg,57.5,0
4,71694,6,11,0,4,10.0,5,3,7.7,8,0,2,9,5,Creatividad,Bromista,Derecho,Adulto,Casa_Familiar,Del_Sol_Valley,60.2,0
4,37898,5,11,0,0,12.5,1,3,3.7,1,0,3,9,22,Riqueza,Creativo,Educación,Niño,Departamento,Oasis_Springs,58.4,0
9,23345,10,6,1,2,10.8,5,4,10.1,4,1,10,1,47,Amor,Ambicioso,Tecnología,Adolescente,Casa_Propia,Oasis_Springs,77.1,1
6,15664,10,17,1,1,7.7,3,7,3.5,10,1,6,8,15,Fama,Ermitaño,Arte,Adolescente,Casa_Propia,Windenburg,75.5,1
3,50988,9,11,1,3,8.9,3,4,10.0,7,1,2,8,31,Conocimiento,Artístico,Arte,Adolescente,Casa_Propia,Willow_Creek,75.7,1
2,4597,1,8,1,4,11.7,3,4,3.3,1,0,7,0,47,Conocimiento,Creativo,Atletismo,Adulto_Mayor,Casa_Familiar,Oasis_Springs,74.3,1
1,68478,9,1,0,3,10.5,2,9,4.9,5,1,9,3,28,Conocimiento,Bromista,Medicina,Adulto,Casa_Familiar,Del_Sol_Valley,73.7,1
9,82301,8,8,0,1,13.1,0,2,4.6,2,0,7,5,46,Naturaleza,Creativo,Atletismo,Adulto_Joven,Departamento,Oasis_Springs,89.4,1
3,82926,3,9,1,1,11.8,1,6,8.3,4,0,8,10,45,Riqueza,Creativo,Tecnología,Adulto_Joven,Casa_Familiar,Del_Sol_Valley,81.1,1
2,28985,2,0,0,4,0.8,2,6,7.8,1,1,6,7,9,Riqueza,Sociable,Atletismo,Adolescente,Casa_Familiar,San_Myshuno,40.5,0
3,10044,10,16,1,0,10.0,1,5,2.8,4,1,5,8,30,Creatividad,Artístico,Arte,Adulto_Joven,Casa_Familiar,Willow_Creek,72.8,1
5,51593,8,15,0,3,1.9,5,4,3.7,1,1,3,6,42,Conocimiento,Creativo,Arte,Adulto,Casa_Familiar,Oasis_Springs,69.8,0
10,74054,2,4,0,2,11.7,2,7,8.8,6,1,0,0,34,Familia,Bromista,Educación,Adulto_Mayor,Compartido,Oasis_Springs,66.4,0
9,90278,2,12,0,2,1.4,0,9,0.9,7,1,10,4,21,Conocimiento,Creativo,Tecnología,Adulto_Joven,Casa_Familiar,Del_Sol_Valley,69.3,0
2,12141,6,2,1,0,4.0,2,1,10.8,10,1,5,5,13,Conocimiento,Bromista,Negocios,Niño,Compartido,Oasis_Springs,35.4,0
6,2086,5,2,0,0,4.4,2,10,10.6,8,0,3,8,45,Fama,Alegre,Atletismo,Adulto_Mayor,Casa_Familiar,Oasis_Springs,46.2,0
9,14213,9,14,1,2,13.1,4,1,0.2,7,1,3,10,24,Amor,Sociable,Medicina,Adolescente,Departamento,San_Myshuno,68.8,0
8,54785,7,4,0,3,13.8,3,6,9.2,6,1,4,1,3,Atletismo,Artístico,Derecho,Niño,Casa_Propia,Del_Sol_Valley,72.5,1
5,16693,8,19,0,0,7.5,2,4,0.0,0,0,5,8,26,Atletismo,Ambicioso,Negocios,Adulto_Joven,Compartido,Windenburg,58.4,0
3,95554,4,3,1,2,7.3,5,3,3.7,4,0,7,10,25,Conocimiento,Perezoso,Arte,Adulto,Departamento,Del_Sol_Valley,50.8,0
8,34654,10,13,1,4,7.6,3,9,3.2,9,1,7,10,45,Naturaleza,Artístico,Educación,Adolescente,Departamento,Pleasantview,75.4,1
5,80948,10,8,1,2,9.0,0,6,9.5,2,1,7,6,4,Creatividad,Artístico,Medicina,Adolescente,Compartido,Del_Sol_Valley,78.1,1
3,32600,10,1,0,3,1.0,1,3,1.7,9,0,3,8,7,Fama,Sociable,Medicina,Adolescente,Compartido,Willow_Creek,53.6,0
8,22009,7,0,1,2,4.2,5,9,3.6,1,1,5,9,5,Creatividad,Bromista,Arte,Adulto_Mayor,Departamento,San_Myshuno,59.1,0
9,8637,4,2,0,0,8.6,4,4,8.8,3,0,1,4,11,Atletismo,Artístico,Tecnología,Adulto_Mayor,Casa_Propia,Windenburg,54.3,0
9,20167,1,16,1,2,3.3,1,7,0.4,6,0,2,10,25,Atletismo,Ambicioso,Atletismo,Adulto_Mayor,Compartido,Windenburg,61.8,0
10,75108,6,20,1,0,8.5,1,2,3.3,10,1,2,6,33,Naturaleza,Artístico,Negocios,Adolescente,Departamento,Pleasantview,77.5,1
7,76273,4,6,1,2,12.6,1,1,12.0,7,0,10,6,45,Conocimiento,Ermitaño,Derecho,Adulto_Mayor,Casa_Propia,Windenburg,61.5,0
8,66805,1,5,0,1,10.8,3,6,10.3,5,1,3,7,4,Creatividad,Bromista,Derecho,Adolescente,Casa_Propia,Pleasantview,52.1,0
3,8065,3,19,1,3,7.5,1,1,7.8,9,0,3,0,4,Riqueza,Artístico,Educación,Adulto_Mayor,Compartido,Windenburg,67.8,0
4,32126,8,8,0,0,3.9,2,10,5.2,10,1,4,1,42,Creatividad,Bromista,Educación,Adulto_Mayor,Departamento,Oasis_Springs,58.3,0
2,59976,3,5,1,2,5.8,5,2,8.9,5,1,7,0,49,Naturaleza,Bromista,Medicina,Adulto,Departamento,Willow_Creek,65.5,0
1,93701,1,11,1,0,1.2,3,6,5.0,0,0,6,4,9,Riqueza,Ambicioso,Arte,Adulto_Mayor,Casa_Propia,Oasis_Springs,59.5,0
9,23487,2,7,0,4,2.0,0,6,0.9,3,1,4,9,18,Fama,Artístico,Negocios,Niño,Casa_Propia,Willow_Creek,44.6,0
5,18745,1,6,0,3,14.0,3,9,6.0,5,0,9,10,19,Atletismo,Creativo,Derecho,Adulto,Compartido,Pleasantview,73.5,1
6,83942,2,19,0,2,12.8,0,2,7.8,2,0,1,7,20,Amor,Ambicioso,Atletismo,Niño,Casa_Familiar,Pleasantview,73.1,1
1,46860,4,15,0,4,8.6,3,10,6.9,1,1,2,0,1,Creatividad,Ermitaño,Arte,Adulto,Departamento,Oasis_Springs,56.9,0
2,38004,9,3,1,0,8.8,4,3,6.2,7,1,2,5,4,Atletismo,Ambicioso,Educación,Adolescente,Casa_Familiar,San_Myshuno,59.2,0
1,38472,4,12,0,3,3.9,2,10,11.8,2,0,3,1,50,Creatividad,Bromista,Tecnología,Adulto_Mayor,Compartido,Windenburg,62.2,0
5,41556,10,17,1,4,5.5,5,6,0.0,0,0,3,5,36,Riqueza,Sociable,Tecnología,Adulto_Joven,Departamento,Pleasantview,83.2,1
6,48538,9,10,0,2,2.9,5,3,4.7,4,0,7,9,47,Familia,Creativo,Tecnología,Adulto,Compartido,Oasis_Springs,77.9,1
2,79462,1,3,0,4,13.3,1,6,1.8,7,1,1,3,31,Familia,Alegre,Medicina,Adolescente,Casa_Propia,Windenburg,54.5,0
8,68941,6,10,0,4,11.4,1,8,4.6,5,0,0,0,43,Riqueza,Perezoso,Ingeniería,Niño,Departamento,Willow_Creek,75.9,1
2,8900,8,10,1,4,4.1,5,9,4.2,10,0,7,1,29,Creatividad,Sociable,Atletismo,Adulto,Compartido,Pleasantview,86.8,1
9,13338,7,4,0,0,5.1,1,3,0.6,9,0,2,2,49,Amor,Perezoso,Medicina,Adolescente,Casa_Familiar,Willow_Creek,54.4,0
10,60136,2,18,1,1,0.2,5,5,1.7,10,1,9,5,16,Familia,Alegre,Tecnología,Adulto,Casa_Propia,Pleasantview,85.0,1
7,83874,7,0,1,3,3.8,2,6,9.2,10,0,7,7,34,Familia,Ambicioso,Educación,Adulto_Joven,Casa_Familiar,Willow_Creek,85.6,1
6,96266,5,3,0,1,3.7,0,8,4.9,6,0,6,5,22,Familia,Alegre,Medicina,Adulto_Mayor,Compartido,Windenburg,78.4,1
8,89459,2,2,1,3,2.2,5,7,10.9,9,0,4,9,45,Fama,Ambicioso,Medicina,Adolescente,Casa_Propia,San_Myshuno,73.4,1
3,65073,2,0,0,0,12.8,0,1,11.9,5,1,8,2,36,Naturaleza,Ermitaño,Negocios,Adulto_Joven,Casa_Familiar,Del_Sol_Valley,40.5,0
10,23851,4,6,1,3,0.3,3,1,10.6,1,1,7,0,46,Creatividad,Creativo,Medicina,Adulto,Casa_Familiar,San_Myshuno,71.1,1
9,8271,2,5,1,4,7.8,2,6,7.8,2,0,4,3,22,Riqueza,Artístico,Medicina,Adulto,Departamento,Oasis_Springs,81.8,1
7,73625,5,17,0,1,5.8,5,9,6.7,5,0,10,6,17,Atletismo,Alegre,Medicina,Niño,Casa_Propia,Del_Sol_Valley,79.4,1
10,90863,4,5,0,3,5.6,4,5,8.8,3,0,3,3,20,Fama,Perezoso,Tecnología,Adulto,Departamento,Del_Sol_Valley,56.3,0
4,40567,1,5,0,0,2.1,4,3,0.1,3,1,7,5,18,Fama,Ermitaño,Negocios,Adulto_Joven,Casa_Familiar,Oasis_Springs,42.5,0
9,12981,7,8,0,1,11.1,0,10,1.4,3,1,2,1,11,Amor,Ambicioso,Derecho,Adulto_Mayor,Casa_Propia,Pleasantview,69.5,0
1,73189,0,1,1,0,4.5,2,3,0.5,1,1,1,9,43,Amor,Creativo,Atletismo,Adulto,Departamento,Oasis_Springs,48.2,0
8,36948,5,15,1,0,9.6,3,8,9.7,6,1,6,3,41,Riqueza,Perezoso,Tecnología,Adulto,Departamento,Oasis_Springs,82.0,1
3,63869,0,17,1,2,4.4,2,2,1.8,8,0,0,7,45,Amor,Ambicioso,Derecho,Adolescente,Casa_Propia,San_Myshuno,63.4,0
10,18249,8,1,1,4,12.7,5,7,11.0,1,1,0,10,32,Atletismo,Ermitaño,Medicina,Adolescente,Compartido,Pleasantview,50.2,0
6,35709,3,13,0,0,3.2,4,5,7.2,2,0,5,4,36,Atletismo,Bromista,Arte,Adulto,Casa_Familiar,Windenburg,64.9,0
2,72213,1,12,0,1,11.7,2,10,12.0,1,0,1,0,20,Creatividad,Artístico,Medicina,Niño,Casa_Propia,Willow_Creek,56.1,0
4,85706,2,20,1,0,10.4,2,6,8.7,0,0,9,1,26,Creatividad,Artístico,Medicina,Adulto_Joven,Casa_Familiar,Oasis_Springs,80.1,1
9,26562,6,15,0,2,12.2,0,3,1.0,10,0,8,2,3,Naturaleza,Perezoso,Arte,Adulto_Mayor,Casa_Familiar,Pleasantview,65.9,0
9,79973,8,19,0,3,13.8,5,6,5.9,0,1,4,9,23,Conocimiento,Artístico,Atletismo,Adulto_Mayor,Casa_Familiar,Windenburg,72.6,1
4,26185,1,16,0,0,8.1,1,8,2.1,2,0,8,8,48,Naturaleza,Sociable,Negocios,Adulto,Compartido,Pleasantview,63.6,0
3,73617,3,12,0,1,10.2,4,5,1.0,2,0,10,10,2,Fama,Ermitaño,Tecnología,Adulto_Joven,Departamento,Del_Sol_Valley,63.5,0
1,41415,1,20,1,0,8.0,3,9,7.2,6,1,7,4,42,Creatividad,Ambicioso,Ingeniería,Adulto_Mayor,Casa_Propia,San_Myshuno,77.8,1
2,70190,2,12,1,0,12.5,3,9,4.3,7,0,2,6,50,Amor,Alegre,Ingeniería,Niño,Casa_Familiar,Del_Sol_Valley,82.9,1
1,28681,3,17,1,1,8.6,3,10,5.4,1,0,2,0,33,Fama,Artístico,Educación,Adulto,Compartido,Windenburg,78.0,1
4,8346,6,9,0,1,11.8,2,6,5.4,6,1,9,5,4,Familia,Artístico,Derecho,Niño,Departamento,Del_Sol_Valley,69.7,0
2,78478,1,2,1,1,3.7,0,5,1.3,2,1,4,8,21,Creatividad,Ermitaño,Educación,Adulto,Departamento,Willow_Creek,39.5,0
1,841,6,13,0,4,0.6,5,4,0.1,4,1,2,5,17,Atletismo,Sociable,Atletismo,Adolescente,Casa_Propia,Pleasantview,68.6,0
8,52716,8,3,1,1,1.4,3,7,11.0,5,1,1,9,19,Atletismo,Sociable,Atletismo,Adulto,Departamento,Del_Sol_Valley,58.9,0
9,5927,10,10,1,1,9.1,5,6,4.2,10,1,6,9,0,Fama,Perezoso,Medicina,Adulto,Casa_Familiar,Windenburg,60.2,0
9,55637,5,15,0,2,11.7,1,2,0.8,3,0,6,1,30,Creatividad,Sociable,Ingeniería,Adulto_Mayor,Compartido,San_Myshuno,84.1,1
